DATE,Entero,Rain24,Rain48,Rain72,RainWA,Wdirection,Wspeed,Solarhours,BeachName,BeachType,BeachDirection,Entero_level,Wspeed_level,Wdirection_level,on_offshore
2001-02-21,10.0,3.2,3.2,3.2,9.600000000000001,130,3.1,10.0,Weymouth,1,10,0,1,6,2
2001-02-21,10.0,2.32,2.32,2.32,6.959999999999999,141,2.2,10.0,Judges_Bay,1,1,0,1,6,2
2001-02-21,10.0,2.75,2.75,2.75,8.25,141,2.2,10.0,Narrow_Neck,0,1,0,1,6,2
2001-02-28,10.0,0.0,0.0,1.06,1.06,130,3.1,10.3,Weymouth,1,10,0,1,6,2
2001-02-28,161.0,0.46,1.3900000000000001,1.3900000000000001,3.24,136,3.0,10.3,Judges_Bay,1,1,0,1,6,2
2001-02-28,10.0,0.0,0.0,0.0,0.0,136,3.0,10.3,Narrow_Neck,0,1,0,1,6,2
2001-02-28,10.0,0.0,0.0,0.0,0.0,136,3.0,10.3,Milford,0,2,0,1,6,2
2001-03-07,10.0,0.0,0.0,1.86,1.86,95,3.9,1.6,Judges_Bay,1,1,0,1,4,2
2001-03-07,10.0,0.0,0.0,1.65,1.65,95,3.9,1.6,Narrow_Neck,0,1,0,1,4,2
2001-03-07,10.0,0.0,0.0,0.55,0.55,95,3.9,1.6,Milford,0,2,0,1,4,1
2001-03-09,2400.0,12.76,12.76,12.76,38.28,360,1.5,0.0,Weymouth,1,10,1,1,0,0
2001-03-14,110.0,0.0,0.0,0.0,0.0,10,1.5,1.5,Weymouth,1,10,0,1,0,0
2001-03-14,10.0,0.0,0.0,0.0,0.0,354,1.0,1.5,Narrow_Neck,0,1,0,1,0,1
2001-03-14,10.0,0.0,0.0,0.0,0.0,354,1.0,1.5,Judges_Bay,1,1,0,1,0,1
2001-03-14,10.0,0.0,0.0,0.0,0.0,354,1.0,1.5,Milford,0,2,0,1,0,1
2001-03-21,10.0,0.0,0.0,0.0,0.0,178,1.2,10.3,Narrow_Neck,0,1,0,1,8,0
2001-03-21,10.0,0.0,0.48,0.48,0.96,178,1.2,10.3,Judges_Bay,1,1,0,1,8,0
2001-03-21,10.0,0.0,0.0,0.0,0.0,178,1.2,10.3,Milford,0,2,0,1,8,0
2001-03-28,10.0,0.96,0.96,0.96,2.88,323,1.7,0.4,Judges_Bay,1,1,0,1,14,2
2001-03-28,20.0,0.0,0.0,0.0,0.0,323,1.7,0.4,Milford,0,2,0,1,14,2
2001-03-28,10.0,0.45,0.45,0.45,1.35,323,1.7,0.4,Narrow_Neck,0,1,0,1,14,2
2001-03-29,880.0,4.79,10.64,10.64,26.07,300,2.6,8.0,Weymouth,1,10,1,1,13,2
2001-04-04,10.0,0.0,31.16,71.43,102.59,231,3.7,6.3,Judges_Bay,1,1,0,1,10,0
2001-04-04,10.0,0.45,27.759999999999998,59.099999999999994,87.31,231,3.7,6.3,Narrow_Neck,0,1,0,1,10,0
2001-04-04,10.0,0.0,34.08,73.31,107.38999999999999,231,3.7,6.3,Milford,0,2,0,1,10,0
2001-04-11,30.0,0.0,0.0,0.0,0.0,295,2.2,2.4,Milford,0,2,0,1,13,2
2001-04-11,10.0,0.49,0.49,0.49,1.47,295,2.2,2.4,Judges_Bay,1,1,0,1,13,2
2001-04-11,85.0,0.0,0.0,0.0,0.0,295,2.2,2.4,Narrow_Neck,0,1,0,1,13,2
2001-04-18,10.0,0.0,0.0,0.0,0.0,107,4.0,0.0,Narrow_Neck,0,1,0,1,5,2
2001-04-18,10.0,0.0,0.0,0.0,0.0,107,4.0,0.0,Milford,0,2,0,1,5,2
2001-04-26,10.0,0.0,0.0,0.0,0.0,160,1.5,8.6,Milford,0,2,0,1,7,2
2001-04-26,10.0,0.0,0.0,0.0,0.0,160,1.5,8.6,Narrow_Neck,0,1,0,1,7,0
2001-05-03,2014.0,57.08,72.42999999999999,72.42999999999999,201.94,352,0.4,2.5,Milford,0,2,1,1,0,1
2001-05-03,119.0,39.0,48.0,50.24,137.24,352,0.4,2.5,Narrow_Neck,0,1,0,1,0,1
2001-05-09,10.0,0.0,0.0,7.37,7.37,307,0.3,5.9,Milford,0,2,0,1,14,2
2001-05-09,10.0,0.0,0.0,11.0,11.0,307,0.3,5.9,Narrow_Neck,0,1,0,1,14,2
2001-05-16,10.0,0.0,0.57,1.7999999999999998,2.37,173,2.2,8.8,Milford,0,2,0,1,8,0
2001-05-16,10.0,0.0,1.5,3.5,5.0,173,2.2,8.8,Narrow_Neck,0,1,0,1,8,0
2001-05-24,10.0,6.0,8.0,12.5,26.5,288,1.9,4.2,Narrow_Neck,0,1,0,1,13,2
2001-05-24,20.0,9.56,11.440000000000001,16.66,37.66,288,1.9,4.2,Milford,0,2,0,1,13,2
2001-05-30,30.0,14.0,14.0,31.5,59.5,150,3.2,0.1,Narrow_Neck,0,1,0,1,7,0
2001-05-30,213.0,26.94,27.220000000000002,43.43000000000001,97.59,150,3.2,0.1,Milford,0,2,0,1,7,2
2001-06-06,10.0,0.0,0.0,0.0,0.0,226,0.3,7.2,Milford,0,2,0,1,10,0
2001-06-06,10.0,0.0,0.0,0.0,0.0,226,0.3,7.2,Narrow_Neck,0,1,0,1,10,0
2001-06-14,10.0,0.0,0.0,0.0,0.0,76,0.6,3.1,Narrow_Neck,0,1,0,1,3,1
2001-06-14,10.0,0.0,0.0,0.5,0.5,76,0.6,3.1,Milford,0,2,0,1,3,1
2001-06-20,10.0,0.0,0.0,5.58,5.58,217,0.4,2.2,Narrow_Neck,0,1,0,1,10,0
2001-06-20,10.0,0.0,0.0,4.5,4.5,217,0.4,2.2,Milford,0,2,0,1,10,0
2001-06-27,10.0,0.0,2.24,2.79,5.03,306,0.4,4.2,Narrow_Neck,0,1,0,1,14,2
2001-06-27,10.0,0.0,2.0,3.0,5.0,306,0.4,4.2,Milford,0,2,0,1,14,2
2001-07-04,10.0,0.0,0.0,0.0,0.0,191,0.9,3.8,Narrow_Neck,0,1,0,1,8,0
2001-07-04,10.0,0.0,0.0,0.0,0.0,191,0.9,3.8,Milford,0,2,0,1,8,0
2001-07-11,10.0,0.0,0.0,0.0,0.0,298,1.2,8.4,Narrow_Neck,0,1,0,1,13,2
2001-07-11,10.0,0.0,0.0,0.0,0.0,298,1.2,8.4,Milford,0,2,0,1,13,2
2001-07-19,20.0,15.0,25.0,32.0,72.0,334,1.3,0.3,Narrow_Neck,0,1,0,1,15,1
2001-07-19,10.0,12.46,24.37,34.120000000000005,70.95,334,1.3,0.3,Milford,0,2,0,1,15,2
2001-07-26,10.0,0.0,0.0,2.17,2.17,269,0.7,2.0,Milford,0,2,0,1,12,0
2001-07-26,10.0,0.0,0.0,1.0,1.0,269,0.7,2.0,Narrow_Neck,0,1,0,1,12,2
2001-08-01,10.0,0.0,0.54,5.42,5.96,251,1.0,8.3,Milford,0,2,0,1,11,0
2001-08-01,10.0,0.0,0.0,5.0,5.0,251,1.0,8.3,Narrow_Neck,0,1,0,1,11,0
2001-08-08,41.0,20.69,20.69,21.200000000000003,62.580000000000005,25,0.3,6.6,Narrow_Neck,0,1,0,1,1,1
2001-08-08,820.0,20.77,20.77,21.93,63.47,25,0.3,6.6,Milford,0,2,1,1,1,1
2001-08-16,10.0,0.0,1.01,4.54,5.55,191,3.5,9.8,Narrow_Neck,0,1,0,1,8,0
2001-08-16,10.0,0.0,2.3,4.029999999999999,6.33,191,3.5,9.8,Milford,0,2,0,1,8,0
2001-08-23,10.0,0.0,3.03,3.03,6.06,18,1.3,4.0,Narrow_Neck,0,1,0,1,1,1
2001-08-23,10.0,0.0,1.73,2.31,4.04,18,1.3,4.0,Milford,0,2,0,1,1,1
2001-08-29,10.0,0.0,0.0,0.5,0.5,103,4.1,2.6,Narrow_Neck,0,1,0,1,5,2
2001-08-29,10.0,0.0,0.0,0.0,0.0,103,4.1,2.6,Milford,0,2,0,1,5,2
2001-09-05,146.0,36.54,39.86,39.86,116.26,51,1.6,8.0,Narrow_Neck,0,1,0,1,2,1
2001-09-05,1014.0,36.68,42.15,42.15,120.97999999999999,51,1.6,8.0,Milford,0,2,1,1,2,1
2001-09-12,10.0,0.0,0.0,0.0,0.0,112,2.2,9.9,Narrow_Neck,0,1,0,1,5,2
2001-09-12,10.0,0.0,0.0,0.0,0.0,112,2.2,9.9,Milford,0,2,0,1,5,2
2001-09-27,10.0,0.0,0.0,0.0,0.0,47,1.6,10.5,Narrow_Neck,0,1,0,1,2,1
2001-09-27,10.0,0.0,0.0,0.0,0.0,47,1.6,10.5,Milford,0,2,0,1,2,1
2001-10-03,10.0,0.0,0.0,0.0,0.0,71,2.1,9.6,Narrow_Neck,0,1,0,1,3,1
2001-10-03,10.0,0.0,0.0,0.0,0.0,71,2.1,9.6,Milford,0,2,0,1,3,1
2001-10-10,10.0,11.5,11.5,11.5,34.5,302,1.7,2.6,Milford,0,2,0,1,13,2
2001-10-10,10.0,16.18,16.72,16.72,49.62,302,1.7,2.6,Narrow_Neck,0,1,0,1,13,2
2001-10-17,10.0,0.0,4.0,4.5,8.5,263,1.9,7.1,Milford,0,2,0,1,12,0
2001-10-17,10.0,0.0,7.01,7.01,14.02,263,1.9,7.1,Narrow_Neck,0,1,0,1,12,2
2001-10-24,10.0,0.0,18.5,20.0,38.5,238,5.0,2.3,Milford,0,2,0,1,11,0
2001-10-24,10.0,1.08,23.729999999999997,24.269999999999996,49.08,238,5.0,2.3,Narrow_Neck,0,1,0,1,11,0
2001-10-31,10.0,0.95,0.95,1.42,3.3199999999999994,6,2.4,7.9,Judges_Bay,1,1,0,1,0,1
2001-10-31,10.0,4.5,4.5,5.0,14.0,6,2.4,7.9,Milford,0,2,0,1,0,1
2001-10-31,10.0,6.47,6.47,6.47,19.41,6,2.4,7.9,Narrow_Neck,0,1,0,1,0,1
2001-11-08,10.0,0.0,22.41,22.41,44.82,266,4.1,4.9,Milford,0,2,0,1,12,0
2001-11-08,410.0,1.43,22.94,23.900000000000002,48.27,266,4.1,4.9,Judges_Bay,1,1,1,1,12,2
2001-11-08,10.0,0.0,22.07,22.62,44.69,266,4.1,4.9,Narrow_Neck,0,1,0,1,12,2
2001-11-14,41.0,8.52,11.36,12.489999999999998,32.37,330,4.1,7.4,Weymouth,1,10,0,1,15,2
2001-11-15,10.0,3.83,8.61,10.04,22.48,211,5.8,9.7,Judges_Bay,1,1,0,1,9,0
2001-11-21,10.0,0.0,0.0,0.0,0.0,20,3.3,3.4,Milford,0,2,0,1,1,1
2001-11-21,350.0,0.0,0.0,0.0,0.0,10,5.7,3.4,Weymouth,1,10,1,1,0,0
2001-11-21,10.0,0.0,0.0,0.0,0.0,20,3.3,3.4,Narrow_Neck,0,1,0,1,1,1
2001-11-21,10.0,0.0,0.0,0.0,0.0,20,3.3,3.4,Judges_Bay,1,1,0,1,1,1
2001-11-28,10.0,0.0,0.0,0.0,0.0,75,4.0,1.6,Judges_Bay,1,1,0,1,3,1
2001-11-28,41.0,0.0,0.0,0.58,0.58,75,4.0,1.6,Milford,0,2,0,1,3,1
2001-11-28,10.0,0.0,0.0,0.0,0.0,75,4.0,1.6,Narrow_Neck,0,1,0,1,3,1
2001-12-05,10.0,0.0,0.0,1.89,1.89,25,3.0,7.1,Narrow_Neck,0,1,0,1,1,1
2001-12-05,10.0,0.0,0.0,3.45,3.45,25,3.0,7.1,Milford,0,2,0,1,1,1
2001-12-05,10.0,0.0,0.0,2.39,2.39,25,3.0,7.1,Judges_Bay,1,1,0,1,1,1
2001-12-05,10.0,0.0,0.0,0.0,0.0,10,4.6,7.1,Weymouth,1,10,0,1,0,0
2001-12-12,84.0,6.89,7.47,7.47,21.83,22,2.3,5.5,Milford,0,2,0,1,1,1
2001-12-12,10.0,6.13,7.07,7.54,20.74,22,2.3,5.5,Judges_Bay,1,1,0,1,1,1
2001-12-12,31.0,6.17,6.17,7.2,19.54,330,5.1,5.5,Weymouth,1,10,0,1,15,2
2001-12-12,10.0,6.95,6.95,6.95,20.85,22,2.3,5.5,Narrow_Neck,0,1,0,1,1,1
2001-12-19,10.0,0.0,0.53,5.88,6.41,213,2.2,0.0,Narrow_Neck,0,1,0,1,9,0
2001-12-19,600.0,2.05,4.619999999999999,6.68,13.35,220,4.1,0.0,Weymouth,1,10,1,1,10,1
2001-12-19,20.0,0.0,1.15,5.17,6.319999999999999,213,2.2,0.0,Milford,0,2,0,1,9,0
2001-12-19,134.0,0.0,0.47,5.18,5.65,213,2.2,0.0,Judges_Bay,1,1,0,1,9,0
2001-12-27,41.0,0.54,0.54,0.54,1.62,2,1.0,0.3,Narrow_Neck,0,1,0,1,0,1
2001-12-27,10.0,0.58,0.58,0.58,1.7399999999999998,2,1.0,0.3,Milford,0,2,0,1,0,1
2001-12-27,10.0,1.42,1.42,1.42,4.26,2,1.0,0.3,Judges_Bay,1,1,0,1,0,1
2002-01-03,30.0,0.0,0.0,0.0,0.0,58,1.3,12.8,Narrow_Neck,0,1,0,1,3,1
2002-01-03,52.0,0.0,0.0,0.0,0.0,58,1.3,12.8,Milford,0,2,0,1,3,1
2002-01-03,10.0,0.0,0.0,0.0,0.0,58,1.3,12.8,Judges_Bay,1,1,0,1,3,1
2002-01-09,10.0,1.15,1.15,3.29,5.59,16,2.1,0.0,Narrow_Neck,0,1,0,1,1,1
2002-01-09,20.0,0.58,0.58,1.16,2.32,16,2.1,0.0,Milford,0,2,0,1,1,1
2002-01-09,10.0,1.46,1.46,3.81,6.73,16,2.1,0.0,Judges_Bay,1,1,0,1,1,1
2002-01-16,930.0,4.5,10.5,16.5,31.5,300,4.1,11.9,Weymouth,1,10,1,1,13,2
2002-01-16,10.0,1.73,2.88,20.169999999999998,24.779999999999998,280,2.5,11.9,Narrow_Neck,0,1,0,1,12,2
2002-01-16,10.0,1.45,6.8,12.14,20.39,280,2.5,11.9,Judges_Bay,1,1,0,1,12,2
2002-01-16,10.0,2.32,6.959999999999999,23.75,33.03,280,2.5,11.9,Milford,0,2,0,1,12,0
2002-01-23,10.0,0.0,0.0,0.0,0.0,178,1.3,11.9,Judges_Bay,1,1,0,1,8,0
2002-01-23,63.0,0.0,0.0,0.0,0.0,178,1.3,11.9,Milford,0,2,0,1,8,0
2002-01-23,10.0,0.0,0.0,0.0,0.0,178,1.3,11.9,Narrow_Neck,0,1,0,1,8,0
2002-01-30,31.0,0.0,0.0,0.0,0.0,120,3.1,11.9,Judges_Bay,1,1,0,1,5,2
2002-01-30,52.0,0.0,0.0,0.0,0.0,110,3.1,11.9,Weymouth,1,10,0,1,5,2
2002-01-30,10.0,0.0,0.0,0.0,0.0,120,3.1,11.9,Narrow_Neck,0,1,0,1,5,2
2002-01-30,350.0,0.0,0.0,0.0,0.0,120,3.1,11.9,Milford,0,2,1,1,5,2
2002-02-07,10.0,0.0,1.05,5.26,6.3100000000000005,263,1.4,5.7,Narrow_Neck,0,1,0,1,12,2
2002-02-07,10.0,0.0,0.57,5.66,6.2299999999999995,263,1.4,5.7,Milford,0,2,0,1,12,0
2002-02-07,10.0,0.0,0.48,7.18,7.66,263,1.4,5.7,Judges_Bay,1,1,0,1,12,2
2002-02-13,74.0,10.18,22.060000000000002,22.060000000000002,54.3,257,3.3,10.5,Milford,0,2,0,1,11,0
2002-02-13,10.0,8.94,17.89,17.89,44.72,257,3.3,10.5,Narrow_Neck,0,1,0,1,11,0
2002-02-13,10.0,9.57,17.71,18.19,45.47,257,3.3,10.5,Judges_Bay,1,1,0,1,11,0
2002-02-20,10.0,0.0,0.0,0.0,0.0,287,2.3,10.1,Judges_Bay,1,1,0,1,13,2
2002-02-20,10.0,0.0,0.0,0.0,0.0,287,2.3,10.1,Narrow_Neck,0,1,0,1,13,2
2002-02-20,10.0,0.0,0.0,0.0,0.0,287,2.3,10.1,Milford,0,2,0,1,13,2
2002-02-20,41.0,1.0,1.0,1.0,3.0,10,1.0,10.1,Weymouth,1,10,0,1,0,0
2002-02-27,419.0,0.0,0.0,0.0,0.0,145,2.2,7.7,Milford,0,2,1,1,6,2
2002-02-27,537.0,0.0,0.0,0.0,0.0,145,2.2,7.7,Narrow_Neck,0,1,1,1,6,2
2002-02-27,10.0,0.0,0.0,0.0,0.0,145,2.2,7.7,Judges_Bay,1,1,0,1,6,2
2002-03-06,10.0,0.0,0.48,1.44,1.92,169,1.1,10.3,Judges_Bay,1,1,0,1,8,0
2002-03-06,10.0,0.0,0.0,0.0,0.0,169,1.1,10.3,Narrow_Neck,0,1,0,1,8,0
2002-03-06,10.0,0.0,0.0,1.13,1.13,169,1.1,10.3,Milford,0,2,0,1,8,0
2002-03-13,10.0,0.0,0.0,0.0,0.0,90,3.9,5.4,Narrow_Neck,0,1,0,1,4,2
2002-03-13,310.0,0.0,0.0,0.0,0.0,100,3.1,5.4,Weymouth,1,10,1,1,4,0
2002-03-13,10.0,0.0,0.0,0.0,0.0,90,3.9,5.4,Milford,0,2,0,1,4,1
2002-03-13,10.0,0.0,0.0,0.47,0.47,90,3.9,5.4,Judges_Bay,1,1,0,1,4,2
2002-03-20,10.0,0.0,0.0,3.77,3.77,281,2.6,10.2,Judges_Bay,1,1,0,1,12,2
2002-03-20,10.0,0.0,0.0,5.13,5.13,281,2.6,10.2,Narrow_Neck,0,1,0,1,12,2
2002-03-20,10.0,0.0,0.0,6.46,6.46,281,2.6,10.2,Milford,0,2,0,1,12,0
2002-03-27,74.0,0.0,1.03,3.09,4.12,142,2.4,6.4,Narrow_Neck,0,1,0,1,6,2
2002-03-27,74.0,0.0,0.0,3.52,3.52,142,2.4,6.4,Milford,0,2,0,1,6,2
2002-03-27,10.0,0.0,0.47,3.3,3.77,142,2.4,6.4,Judges_Bay,1,1,0,1,6,2
2002-03-27,6900.0,0.0,4.57,6.1000000000000005,10.67,130,4.1,6.4,Weymouth,1,10,1,1,6,2
2002-04-03,30.0,0.51,3.5599999999999996,11.7,15.77,50,1.0,10.0,Weymouth,1,10,0,1,2,0
2002-04-03,10.0,0.0,2.05,6.17,8.219999999999999,243,1.8,10.0,Narrow_Neck,0,1,0,1,11,0
2002-04-03,10.0,0.0,5.18,7.529999999999999,12.709999999999999,243,1.8,10.0,Judges_Bay,1,1,0,1,11,0
2002-04-03,10.0,0.0,1.17,4.109999999999999,5.279999999999999,243,1.8,10.0,Milford,0,2,0,1,11,0
2002-04-10,10.0,0.0,0.0,3.27,3.27,170,1.5,10.2,Weymouth,1,10,0,1,8,1
2002-04-10,10.0,0.0,0.54,7.6,8.14,197,1.6,10.2,Narrow_Neck,0,1,0,1,9,0
2002-04-10,10.0,0.0,0.0,2.36,2.36,197,1.6,10.2,Judges_Bay,1,1,0,1,9,0
2002-04-10,10.0,0.0,0.0,2.35,2.35,197,1.6,10.2,Milford,0,2,0,1,9,0
2002-04-17,10.0,0.0,0.0,0.0,0.0,260,0.7,9.3,Milford,0,2,0,1,12,0
2002-04-17,10.0,0.0,0.0,0.0,0.0,260,0.7,9.3,Judges_Bay,1,1,0,1,12,2
2002-04-17,20.0,0.0,0.0,0.0,0.0,179,1.0,9.3,Weymouth,1,10,0,1,8,1
2002-04-17,10.0,0.0,0.0,0.0,0.0,260,0.7,9.3,Narrow_Neck,0,1,0,1,12,2
2002-04-24,3600.0,0.55,0.55,0.55,1.6500000000000001,64,3.7,0.0,Weymouth,1,10,1,1,3,0
2002-05-01,600.0,0.0,0.0,6.55,6.55,27,0.8,7.5,Weymouth,1,10,1,1,1,0
2002-05-01,31.0,0.0,0.54,4.89,5.43,282,1.0,7.5,Narrow_Neck,0,1,0,1,13,2
2002-05-01,10.0,0.0,0.59,3.52,4.11,282,1.0,7.5,Milford,0,2,0,1,13,2
2002-05-08,10.0,0.0,0.0,0.0,0.0,245,2.0,4.9,Milford,0,2,0,1,11,0
2002-05-08,10.0,1.69,1.69,1.69,5.07,245,2.0,4.9,Narrow_Neck,0,1,0,1,11,0
2002-05-15,10.0,0.0,0.0,0.0,0.0,199,1.2,1.5,Milford,0,2,0,1,9,0
2002-05-15,10.0,0.0,0.0,0.0,0.0,199,1.2,1.5,Narrow_Neck,0,1,0,1,9,0
2002-05-15,74.0,0.0,0.0,0.0,0.0,108,0.8,1.5,Weymouth,1,10,0,1,5,2
2002-05-22,96.0,7.17,13.15,13.15,33.47,21,1.3,2.8,Milford,0,2,0,1,1,1
2002-05-22,10.0,5.66,8.49,9.05,23.2,21,1.3,2.8,Narrow_Neck,0,1,0,1,1,1
2002-05-29,10.0,5.66,16.98,21.51,44.150000000000006,259,4.3,2.6,Narrow_Neck,0,1,0,1,12,2
2002-05-29,10.0,8.96,25.68,30.46,65.1,259,4.3,2.6,Milford,0,2,0,1,12,0
2002-06-05,10.0,0.0,3.4,3.96,7.359999999999999,250,2.6,0.1,Narrow_Neck,0,1,0,1,11,0
2002-06-05,10.0,0.6,2.39,4.18,7.17,250,2.6,0.1,Milford,0,2,0,1,11,0
2002-06-12,10.0,0.0,1.8,6.6,8.4,273,4.4,2.0,Milford,0,2,0,1,12,0
2002-06-12,10.0,0.0,2.53,6.06,8.59,273,4.4,2.0,Narrow_Neck,0,1,0,1,12,2
2002-06-19,63.0,25.8,30.0,30.0,85.80000000000001,202,1.0,0.0,Milford,0,2,0,1,9,0
2002-06-19,51.0,22.2,25.73,25.73,73.66,202,1.0,0.0,Narrow_Neck,0,1,0,1,9,0
2002-06-26,10.0,0.0,0.0,6.0,6.0,283,1.0,6.6,Milford,0,2,0,1,13,2
2002-06-26,10.0,0.0,0.0,4.54,4.54,283,1.0,6.6,Narrow_Neck,0,1,0,1,13,2
2002-07-04,10.0,0.0,7.14,9.52,16.66,14,2.1,0.7,Narrow_Neck,0,1,0,1,1,1
2002-07-04,31.0,0.0,13.36,16.84,30.2,14,2.1,0.7,Milford,0,2,0,1,1,1
2002-07-10,10.0,2.86,11.43,31.89,46.18,275,1.5,3.5,Narrow_Neck,0,1,0,1,12,2
2002-07-10,20.0,5.23,11.04,27.29,43.56,275,1.5,3.5,Milford,0,2,0,1,12,0
2002-07-17,10.0,1.74,1.74,1.74,5.22,250,1.1,3.7,Milford,0,2,0,1,11,0
2002-07-17,10.0,2.38,2.38,2.38,7.14,250,1.1,3.7,Narrow_Neck,0,1,0,1,11,0
2002-07-31,10.0,0.0,0.0,0.0,0.0,208,1.3,8.7,Narrow_Neck,0,1,0,1,9,0
2002-07-31,10.0,0.0,0.0,0.0,0.0,208,1.3,8.7,Milford,0,2,0,1,9,0
2002-08-07,10.0,0.0,1.42,2.38,3.8,262,1.6,0.9,Narrow_Neck,0,1,0,1,12,2
2002-08-07,10.0,0.0,2.32,3.4799999999999995,5.8,262,1.6,0.9,Milford,0,2,0,1,12,0
2002-08-15,31.0,10.05,22.33,22.889999999999997,55.27,358,0.9,3.9,Narrow_Neck,0,1,0,1,0,1
2002-08-15,62.0,10.64,23.07,23.07,56.78,358,0.9,3.9,Milford,0,2,0,1,0,1
2002-08-21,10.0,0.59,0.59,2.37,3.55,258,3.3,8.8,Milford,0,2,0,1,11,0
2002-08-21,10.0,0.56,0.56,1.12,2.24,258,3.3,8.8,Narrow_Neck,0,1,0,1,11,0
2002-09-04,10.0,0.56,12.84,12.84,26.24,262,3.3,1.5,Narrow_Neck,0,1,0,1,12,2
2002-09-04,10.0,0.0,11.24,11.24,22.48,262,3.3,1.5,Milford,0,2,0,1,12,0
2002-09-11,10.0,7.5,7.5,7.5,22.5,351,1.7,5.2,Milford,0,2,0,1,0,1
2002-09-11,20.0,5.82,5.82,6.3500000000000005,17.990000000000002,351,1.7,5.2,Narrow_Neck,0,1,0,1,0,1
2002-09-18,10.0,0.0,0.0,0.0,0.0,346,1.9,0.0,Milford,0,2,0,1,15,2
2002-09-18,10.0,0.0,0.0,0.0,0.0,346,1.9,0.0,Narrow_Neck,0,1,0,1,15,1
2002-09-25,10.0,2.0,2.0,2.0,6.0,238,4.1,6.4,Milford,0,2,0,1,11,0
2002-09-25,10.0,4.77,4.77,4.77,14.309999999999999,238,4.1,6.4,Narrow_Neck,0,1,0,1,11,0
2002-10-02,10.0,0.0,0.0,7.0,7.0,230,5.5,7.3,Milford,0,2,0,1,10,0
2002-10-02,10.0,0.0,0.0,10.59,10.59,230,5.5,7.3,Narrow_Neck,0,1,0,1,10,0
2002-10-09,1597.0,0.0,0.0,0.0,0.0,101,1.8,11.3,Milford,0,2,1,1,4,1
2002-10-09,10.0,0.0,0.0,0.0,0.0,101,1.8,11.3,Narrow_Neck,0,1,0,1,4,2
2002-10-16,10.0,18.2,18.2,23.169999999999998,59.56999999999999,19,2.5,0.1,Milford,0,2,0,1,1,1
2002-10-16,10.0,15.03,15.03,19.33,49.38999999999999,19,2.5,0.1,Narrow_Neck,0,1,0,1,1,1
2002-10-23,10.0,0.0,0.0,0.0,0.0,228,2.3,11.4,Milford,0,2,0,1,10,0
2002-10-23,10.0,0.0,0.54,0.54,1.08,228,2.3,11.4,Narrow_Neck,0,1,0,1,10,0
2002-10-30,10.0,6.07,11.030000000000001,28.130000000000003,45.230000000000004,284,2.7,8.3,Milford,0,2,0,1,13,2
2002-10-30,10.0,7.44,9.3,20.0,36.739999999999995,284,2.7,8.3,Judges_Bay,1,1,0,1,13,2
2002-10-30,10.0,3.22,4.83,18.25,26.3,284,2.7,8.3,Narrow_Neck,0,1,0,1,13,2
2002-11-06,10.0,5.98,6.44,6.44,18.860000000000003,274,4.2,9.9,Judges_Bay,1,1,0,1,12,2
2002-11-06,10.0,5.65,5.65,5.65,16.950000000000003,274,4.2,9.9,Narrow_Neck,0,1,0,1,12,2
2002-11-06,10.0,6.0,6.0,6.0,18.0,274,4.2,9.9,Milford,0,2,0,1,12,0
2002-11-20,490.0,4.5,4.5,5.0,14.0,197,6.3,7.5,Weymouth,1,10,1,1,9,1
2002-11-27,20.0,0.0,0.0,0.0,0.0,237,2.0,1.2,Weymouth,1,10,0,1,11,1
2002-12-04,620.0,0.0,0.0,0.0,0.0,325,1.1,9.5,Weymouth,1,10,1,1,14,2
2002-12-11,10.0,2.91,2.91,3.39,9.21,273,2.5,0.0,Judges_Bay,1,1,0,1,12,2
2002-12-11,10.0,2.11,2.11,2.11,6.33,257,3.0,0.0,Weymouth,1,10,0,1,11,1
2002-12-12,10.0,9.68,10.33,10.33,30.34,321,1.8,0.8,Milford,0,2,0,1,14,2
2002-12-12,10.0,11.38,11.38,11.38,34.14,321,1.8,0.8,Narrow_Neck,0,1,0,1,14,2
2002-12-18,341.0,7.28,7.28,7.28,21.84,21,2.4,0.0,Judges_Bay,1,1,1,1,1,1
2002-12-18,31.0,15.31,15.31,15.31,45.93,23,3.4,0.0,Weymouth,1,10,0,1,1,0
2002-12-18,20.0,5.69,5.69,5.69,17.07,21,2.4,0.0,Narrow_Neck,0,1,0,1,1,1
2002-12-18,41.0,5.81,5.81,5.81,17.43,21,2.4,0.0,Milford,0,2,0,1,1,1
2002-12-23,10.0,0.0,0.0,0.0,0.0,236,2.2,1.7,Narrow_Neck,0,1,0,1,10,0
2002-12-23,10.0,0.0,0.0,0.0,0.0,236,2.2,1.7,Milford,0,2,0,1,10,0
2002-12-23,10.0,0.0,0.0,0.0,0.0,236,2.2,1.7,Judges_Bay,1,1,0,1,10,0
2002-12-30,10.0,0.0,0.0,0.0,0.0,73,3.8,12.3,Judges_Bay,1,1,0,1,3,1
2002-12-30,10.0,0.0,0.0,0.0,0.0,73,3.8,12.3,Milford,0,2,0,1,3,1
2002-12-30,10.0,1.55,1.55,1.55,4.65,73,3.8,12.3,Narrow_Neck,0,1,0,1,3,1
2003-01-08,122.0,24.24,24.24,47.04,95.52,153,2.8,0.0,Judges_Bay,1,1,0,1,7,0
2003-01-08,8700.0,12.15,13.73,23.23,49.11,122,2.6,0.0,Weymouth,1,10,1,1,5,2
2003-01-09,20.0,15.59,33.78,33.78,83.15,56,4.0,0.1,Narrow_Neck,0,1,0,1,2,1
